activateable,createable,custom,customSetting,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,False,False,False,True,False,False,False,False,04i,Approval Request,Approval Requests,False,False,False,ProcessInstanceWorkitem,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProcessInstanceWorkitem/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProcessInstanceWorkitem/describe'), ('sobject', '/services/data/v42.0/sobjects/ProcessInstanceWorkitem')])"
False,False,False,False,False,False,False,False,False,04b,Process Node,Process Node,False,False,False,ProcessNode,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProcessNode/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProcessNode/describe'), ('sobject', '/services/data/v42.0/sobjects/ProcessNode')])"
False,False,False,False,False,False,True,False,False,01t,Product,Products,True,False,True,Product2,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Product2/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Product2/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/Product2/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/Product2/describe'), ('quickActions', '/services/data/v42.0/sobjects/Product2/quickActions'), ('layouts', '/services/data/v42.0/sobjects/Product2/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Product2')])"
False,False,False,False,False,False,False,False,False,,Product Change Event,Product Change Event,False,False,False,Product2ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Product2ChangeEvent/{ID}'), ('eventSchema', '/services/data/v42.0/sobjects/Product2ChangeEvent/eventSchema'), ('describe', '/services/data/v42.0/sobjects/Product2ChangeEvent/describe'), ('sobject', '/services/data/v42.0/sobjects/Product2ChangeEvent')])"
False,False,False,False,True,False,False,False,False,,Product Feed,Product Feed,False,False,False,Product2Feed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Product2Feed/{ID}'), ('describe', '/services/data/v42.0/sobjects/Product2Feed/describe'), ('sobject', '/services/data/v42.0/sobjects/Product2Feed')])"
False,False,False,False,False,False,False,False,False,,Product History,Product History,False,False,False,Product2History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Product2History/{ID}'), ('describe', '/services/data/v42.0/sobjects/Product2History/describe'), ('sobject', '/services/data/v42.0/sobjects/Product2History')])"
False,True,False,False,True,False,False,False,False,0E9,Product Entitlement Template,Product Entitlement Template,False,False,False,ProductEntitlementTemplate,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProductEntitlementTemplate/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProductEntitlementTemplate/describe'), ('sobject', '/services/data/v42.0/sobjects/ProductEntitlementTemplate')])"
False,False,False,False,False,False,False,False,False,00e,Profile,Profile,False,False,True,Profile,True,True,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Profile/{ID}'), ('describe', '/services/data/v42.0/sobjects/Profile/describe'), ('sobject', '/services/data/v42.0/sobjects/Profile')])"
False,True,False,False,False,False,True,False,False,0Sk,Skill,Skills,True,False,True,ProfileSkill,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/ProfileSkill/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkill/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/ProfileSkill/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/ProfileSkill/describe'), ('quickActions', '/services/data/v42.0/sobjects/ProfileSkill/quickActions'), ('layouts', '/services/data/v42.0/sobjects/ProfileSkill/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkill')])"
False,True,False,False,False,False,True,False,False,0SE,Endorsement,Endorsements,True,False,False,ProfileSkillEndorsement,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/ProfileSkillEndorsement/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillEndorsement/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/ProfileSkillEndorsement/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillEndorsement/describe'), ('quickActions', '/services/data/v42.0/sobjects/ProfileSkillEndorsement/quickActions'), ('layouts', '/services/data/v42.0/sobjects/ProfileSkillEndorsement/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillEndorsement')])"
False,False,False,False,True,False,False,False,False,,Endorsement Feed,Endorsement Feed,False,False,False,ProfileSkillEndorsementFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillEndorsementFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillEndorsementFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillEndorsementFeed')])"
False,False,False,False,False,False,False,False,False,,Endorsement History,Endorsement History,False,False,False,ProfileSkillEndorsementHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillEndorsementHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillEndorsementHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillEndorsementHistory')])"
False,False,False,False,True,False,False,False,False,,Skill Feed,Skill Feed,False,False,False,ProfileSkillFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillFeed')])"
False,False,False,False,False,False,False,False,False,,Skill History,Skill History,False,False,False,ProfileSkillHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillHistory')])"
False,True,False,False,True,False,False,False,False,,Skill Share,Skill Share,False,False,False,ProfileSkillShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillShare/describe'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillShare')])"
False,True,False,False,False,False,True,False,False,0SM,Skill User,Skill Users,True,False,False,ProfileSkillUser,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/ProfileSkillUser/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillUser/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/ProfileSkillUser/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillUser/describe'), ('quickActions', '/services/data/v42.0/sobjects/ProfileSkillUser/quickActions'), ('layouts', '/services/data/v42.0/sobjects/ProfileSkillUser/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillUser')])"
False,False,False,False,True,False,False,False,False,,Skill User Feed,Skill User Feed,False,False,False,ProfileSkillUserFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillUserFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillUserFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillUserFeed')])"
False,False,False,False,False,False,False,False,False,,Skill User History,Skill User History,False,False,False,ProfileSkillUserHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ProfileSkillUserHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/ProfileSkillUserHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/ProfileSkillUserHistory')])"
False,False,False,False,False,False,False,False,False,,Change Event: Project,Change Event: Project,False,False,False,Project__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Project__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v42.0/sobjects/Project__ChangeEvent/eventSchema'), ('describe', '/services/data/v42.0/sobjects/Project__ChangeEvent/describe'), ('sobject', '/services/data/v42.0/sobjects/Project__ChangeEvent')])"
False,False,False,False,False,False,False,False,False,,History: Project,History: Project,False,False,False,Project__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Project__History/{ID}'), ('describe', '/services/data/v42.0/sobjects/Project__History/describe'), ('sobject', '/services/data/v42.0/sobjects/Project__History')])"
False,True,False,False,True,False,False,False,False,,Share: Project,Share: Project,False,False,False,Project__Share,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Project__Share/{ID}'), ('describe', '/services/data/v42.0/sobjects/Project__Share/describe'), ('sobject', '/services/data/v42.0/sobjects/Project__Share')])"
False,True,True,False,False,False,False,False,False,a1K,Project,Projects,True,False,True,Project__c,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Project__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Project__c/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/Project__c/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/Project__c/describe'), ('quickActions', '/services/data/v42.0/sobjects/Project__c/quickActions'), ('layouts', '/services/data/v42.0/sobjects/Project__c/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Project__c')])"
False,False,False,False,False,False,False,False,False,,Change Event: Protocol,Change Event: Protocol,False,False,False,Protocol__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Protocol__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v42.0/sobjects/Protocol__ChangeEvent/eventSchema'), ('describe', '/services/data/v42.0/sobjects/Protocol__ChangeEvent/describe'), ('sobject', '/services/data/v42.0/sobjects/Protocol__ChangeEvent')])"
False,False,False,False,False,False,False,False,False,,History: Protocol,History: Protocol,False,False,False,Protocol__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Protocol__History/{ID}'), ('describe', '/services/data/v42.0/sobjects/Protocol__History/describe'), ('sobject', '/services/data/v42.0/sobjects/Protocol__History')])"
False,True,False,False,True,False,False,False,False,,Share: Protocol,Share: Protocol,False,False,False,Protocol__Share,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Protocol__Share/{ID}'), ('describe', '/services/data/v42.0/sobjects/Protocol__Share/describe'), ('sobject', '/services/data/v42.0/sobjects/Protocol__Share')])"
False,True,True,False,True,False,False,False,False,a0z,Protocol,Protocols,True,False,True,Protocol__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Protocol__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Protocol__c/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/Protocol__c/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/Protocol__c/describe'), ('quickActions', '/services/data/v42.0/sobjects/Protocol__c/quickActions'), ('layouts', '/services/data/v42.0/sobjects/Protocol__c/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Protocol__c')])"
False,False,False,False,False,False,False,False,False,4pb,Publisher,Publishers,False,False,False,Publisher,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Publisher/{ID}'), ('describe', '/services/data/v42.0/sobjects/Publisher/describe'), ('sobject', '/services/data/v42.0/sobjects/Publisher')])"
False,False,False,False,False,False,False,False,False,03g,Queue sObject,Queue sObjects,False,False,False,QueueSobject,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/QueueSobject/{ID}'), ('describe', '/services/data/v42.0/sobjects/QueueSobject/describe'), ('sobject', '/services/data/v42.0/sobjects/QueueSobject')])"
False,False,False,False,False,False,False,False,False,574,Quick Text,Quick Text,True,False,True,QuickText,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/QuickText/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/QuickText/{ID}'), ('describe', '/services/data/v42.0/sobjects/QuickText/describe'), ('layouts', '/services/data/v42.0/sobjects/QuickText/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/QuickText')])"
False,False,False,False,False,False,False,False,False,,Quick Text History,Quick Text History,False,False,False,QuickTextHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/QuickTextHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/QuickTextHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/QuickTextHistory')])"
False,True,False,False,True,False,False,False,False,,Quick Text Share,Quick Text Share,False,False,False,QuickTextShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/QuickTextShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/QuickTextShare/describe'), ('sobject', '/services/data/v42.0/sobjects/QuickTextShare')])"
False,True,False,False,True,False,False,False,False,0Q0,Quote,Quotes,True,False,True,Quote,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Quote/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Quote/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/Quote/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/Quote/describe'), ('quickActions', '/services/data/v42.0/sobjects/Quote/quickActions'), ('layouts', '/services/data/v42.0/sobjects/Quote/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Quote')])"
